,id,track,artist,genre,year,bpm,energy,danceability,loudness,liveness,valence,track_length,acousticness,speechiness,popularity,image
22,740,Natural,Imagine Dragons,modern rock,2018,100,61,70,-6,8,22,189,22,4,84,pins/740/9.jpg
22,740,Natural,Imagine Dragons,modern rock,2018,100,61,70,-6,8,22,189,22,4,84,pins/740/10.jpg
23,764,Youngblood,5 Seconds of Summer,boy band,2018,120,85,60,-5,12,15,203,2,46,84,pins/764/0.jpg
23,764,Youngblood,5 Seconds of Summer,boy band,2018,120,85,60,-5,12,15,203,2,46,84,pins/764/1.jpg
23,764,Youngblood,5 Seconds of Summer,boy band,2018,120,85,60,-5,12,15,203,2,46,84,pins/764/2.jpg
23,764,Youngblood,5 Seconds of Summer,boy band,2018,120,85,60,-5,12,15,203,2,46,84,pins/764/3.jpg
23,764,Youngblood,5 Seconds of Summer,boy band,2018,120,85,60,-5,12,15,203,2,46,84,pins/764/4.jpg
23,764,Youngblood,5 Seconds of Summer,boy band,2018,120,85,60,-5,12,15,203,2,46,84,pins/764/5.jpg
23,764,Youngblood,5 Seconds of Summer,boy band,2018,120,85,60,-5,12,15,203,2,46,84,pins/764/6.jpg
23,764,Youngblood,5 Seconds of Summer,boy band,2018,120,85,60,-5,12,15,203,2,46,84,pins/764/7.jpg
23,764,Youngblood,5 Seconds of Summer,boy band,2018,120,85,60,-5,12,15,203,2,46,84,pins/764/8.jpg
23,764,Youngblood,5 Seconds of Summer,boy band,2018,120,85,60,-5,12,15,203,2,46,84,pins/764/9.jpg
23,764,Youngblood,5 Seconds of Summer,boy band,2018,120,85,60,-5,12,15,203,2,46,84,pins/764/10.jpg
24,497,Can't Hold Us - feat. Ray Dalton,Macklemore & Ryan Lewis,dance pop,2012,146,92,64,-4,9,85,258,3,8,83,pins/497/0.jpg
24,497,Can't Hold Us - feat. Ray Dalton,Macklemore & Ryan Lewis,dance pop,2012,146,92,64,-4,9,85,258,3,8,83,pins/497/1.jpg
24,497,Can't Hold Us - feat. Ray Dalton,Macklemore & Ryan Lewis,dance pop,2012,146,92,64,-4,9,85,258,3,8,83,pins/497/2.jpg
24,497,Can't Hold Us - feat. Ray Dalton,Macklemore & Ryan Lewis,dance pop,2012,146,92,64,-4,9,85,258,3,8,83,pins/497/3.jpg
24,497,Can't Hold Us - feat. Ray Dalton,Macklemore & Ryan Lewis,dance pop,2012,146,92,64,-4,9,85,258,3,8,83,pins/497/4.jpg
24,497,Can't Hold Us - feat. Ray Dalton,Macklemore & Ryan Lewis,dance pop,2012,146,92,64,-4,9,85,258,3,8,83,pins/497/5.jpg
24,497,Can't Hold Us - feat. Ray Dalton,Macklemore & Ryan Lewis,dance pop,2012,146,92,64,-4,9,85,258,3,8,83,pins/497/6.jpg
24,497,Can't Hold Us - feat. Ray Dalton,Macklemore & Ryan Lewis,dance pop,2012,146,92,64,-4,9,85,258,3,8,83,pins/497/7.jpg
24,497,Can't Hold Us - feat. Ray Dalton,Macklemore & Ryan Lewis,dance pop,2012,146,92,64,-4,9,85,258,3,8,83,pins/497/5.jpg
24,497,Can't Hold Us - feat. Ray Dalton,Macklemore & Ryan Lewis,dance pop,2012,146,92,64,-4,9,85,258,3,8,83,pins/497/9.jpg
24,497,Can't Hold Us - feat. Ray Dalton,Macklemore & Ryan Lewis,dance pop,2012,146,92,64,-4,9,85,258,3,8,83,pins/497/10.jpg
25,620,Stressed Out,Twenty One Pilots,modern rock,2015,170,64,73,-6,6,65,202,5,14,83,pins/620/0.jpg
25,620,Stressed Out,Twenty One Pilots,modern rock,2015,170,64,73,-6,6,65,202,5,14,83,pins/620/1.jpg
25,620,Stressed Out,Twenty One Pilots,modern rock,2015,170,64,73,-6,6,65,202,5,14,83,pins/620/2.jpg
25,620,Stressed Out,Twenty One Pilots,modern rock,2015,170,64,73,-6,6,65,202,5,14,83,pins/620/3.jpg
25,620,Stressed Out,Twenty One Pilots,modern rock,2015,170,64,73,-6,6,65,202,5,14,83,pins/620/4.jpg
25,620,Stressed Out,Twenty One Pilots,modern rock,2015,170,64,73,-6,6,65,202,5,14,83,pins/620/5.jpg
25,620,Stressed Out,Twenty One Pilots,modern rock,2015,170,64,73,-6,6,65,202,5,14,83,pins/620/6.jpg
25,620,Stressed Out,Twenty One Pilots,modern rock,2015,170,64,73,-6,6,65,202,5,14,83,pins/620/7.jpg
25,620,Stressed Out,Twenty One Pilots,modern rock,2015,170,64,73,-6,6,65,202,5,14,83,pins/620/8.jpg
25,620,Stressed Out,Twenty One Pilots,modern rock,2015,170,64,73,-6,6,65,202,5,14,83,pins/620/9.jpg
26,645,Love Yourself,Justin Bieber,canadian pop,2015,100,38,61,-10,28,52,234,84,44,83,pins/645/0.jpg
26,645,Love Yourself,Justin Bieber,canadian pop,2015,100,38,61,-10,28,52,234,84,44,83,pins/645/1.jpg
26,645,Love Yourself,Justin Bieber,canadian pop,2015,100,38,61,-10,28,52,234,84,44,83,pins/645/2.jpg
26,645,Love Yourself,Justin Bieber,canadian pop,2015,100,38,61,-10,28,52,234,84,44,83,pins/645/3.jpg
26,645,Love Yourself,Justin Bieber,canadian pop,2015,100,38,61,-10,28,52,234,84,44,83,pins/645/4.jpg
26,645,Love Yourself,Justin Bieber,canadian pop,2015,100,38,61,-10,28,52,234,84,44,83,pins/645/5.jpg
26,645,Love Yourself,Justin Bieber,canadian pop,2015,100,38,61,-10,28,52,234,84,44,83,pins/645/6.jpg
26,645,Love Yourself,Justin Bieber,canadian pop,2015,100,38,61,-10,28,52,234,84,44,83,pins/645/7.jpg
26,645,Love Yourself,Justin Bieber,canadian pop,2015,100,38,61,-10,28,52,234,84,44,83,pins/645/8.jpg
26,645,Love Yourself,Justin Bieber,canadian pop,2015,100,38,61,-10,28,52,234,84,44,83,pins/645/9.jpg
26,645,Love Yourself,Justin Bieber,canadian pop,2015,100,38,61,-10,28,52,234,84,44,83,pins/645/10.jpg
27,709,Happier,Ed Sheeran,pop,2017,90,39,52,-7,14,24,208,54,3,83,pins/709/0.jpg
27,709,Happier,Ed Sheeran,pop,2017,90,39,52,-7,14,24,208,54,3,83,pins/709/1.jpg
27,709,Happier,Ed Sheeran,pop,2017,90,39,52,-7,14,24,208,54,3,83,pins/709/2.jpg
27,709,Happier,Ed Sheeran,pop,2017,90,39,52,-7,14,24,208,54,3,83,pins/709/3.jpg
27,709,Happier,Ed Sheeran,pop,2017,90,39,52,-7,14,24,208,54,3,83,pins/709/4.jpg
27,709,Happier,Ed Sheeran,pop,2017,90,39,52,-7,14,24,208,54,3,83,pins/709/5.jpg
27,709,Happier,Ed Sheeran,pop,2017,90,39,52,-7,14,24,208,54,3,83,pins/709/6.jpg
27,709,Happier,Ed Sheeran,pop,2017,90,39,52,-7,14,24,208,54,3,83,pins/709/7.jpg
27,709,Happier,Ed Sheeran,pop,2017,90,39,52,-7,14,24,208,54,3,83,pins/709/8.jpg
27,709,Happier,Ed Sheeran,pop,2017,90,39,52,-7,14,24,208,54,3,83,pins/709/9.jpg
27,709,Happier,Ed Sheeran,pop,2017,90,39,52,-7,14,24,208,54,3,83,pins/709/10.jpg
28,744,Bad Liar,Imagine Dragons,modern rock,2018,178,64,38,-7,37,8,261,7,7,83,pins/744/0.jpg
28,744,Bad Liar,Imagine Dragons,modern rock,2018,178,64,38,-7,37,8,261,7,7,83,pins/744/1.jpg
28,744,Bad Liar,Imagine Dragons,modern rock,2018,178,64,38,-7,37,8,261,7,7,83,pins/744/2.jpg
28,744,Bad Liar,Imagine Dragons,modern rock,2018,178,64,38,-7,37,8,261,7,7,83,pins/744/3.jpg
28,744,Bad Liar,Imagine Dragons,modern rock,2018,178,64,38,-7,37,8,261,7,7,83,pins/744/4.jpg
28,744,Bad Liar,Imagine Dragons,modern rock,2018,178,64,38,-7,37,8,261,7,7,83,pins/744/5.jpg
28,744,Bad Liar,Imagine Dragons,modern rock,2018,178,64,38,-7,37,8,261,7,7,83,pins/744/6.jpg
28,744,Bad Liar,Imagine Dragons,modern rock,2018,178,64,38,-7,37,8,261,7,7,83,pins/744/7.jpg
28,744,Bad Liar,Imagine Dragons,modern rock,2018,178,64,38,-7,37,8,261,7,7,83,pins/744/8.jpg
28,744,Bad Liar,Imagine Dragons,modern rock,2018,178,64,38,-7,37,8,261,7,7,83,pins/744/9.jpg
28,744,Bad Liar,Imagine Dragons,modern rock,2018,178,64,38,-7,37,8,261,7,7,83,pins/744/10.jpg
29,506,When I Was Your Man,Bruno Mars,dance pop,2012,73,28,61,-9,9,39,214,93,4,82,pins/506/0.jpg
29,506,When I Was Your Man,Bruno Mars,dance pop,2012,73,28,61,-9,9,39,214,93,4,82,pins/506/1.jpg
29,506,When I Was Your Man,Bruno Mars,dance pop,2012,73,28,61,-9,9,39,214,93,4,82,pins/506/2.jpg
29,506,When I Was Your Man,Bruno Mars,dance pop,2012,73,28,61,-9,9,39,214,93,4,82,pins/506/3.jpg
29,506,When I Was Your Man,Bruno Mars,dance pop,2012,73,28,61,-9,9,39,214,93,4,82,pins/506/4.jpg
29,506,When I Was Your Man,Bruno Mars,dance pop,2012,73,28,61,-9,9,39,214,93,4,82,pins/506/5.jpg
29,506,When I Was Your Man,Bruno Mars,dance pop,2012,73,28,61,-9,9,39,214,93,4,82,pins/506/6.jpg
29,506,When I Was Your Man,Bruno Mars,dance pop,2012,73,28,61,-9,9,39,214,93,4,82,pins/506/7.jpg
29,506,When I Was Your Man,Bruno Mars,dance pop,2012,73,28,61,-9,9,39,214,93,4,82,pins/506/8.jpg
29,506,When I Was Your Man,Bruno Mars,dance pop,2012,73,28,61,-9,9,39,214,93,4,82,pins/506/9.jpg
29,506,When I Was Your Man,Bruno Mars,dance pop,2012,73,28,61,-9,9,39,214,93,4,82,pins/506/10.jpg
30,525,Do I Wanna Know?,Arctic Monkeys,garage rock,2013,85,53,55,-8,22,41,272,19,3,82,pins/525/0.jpg
30,525,Do I Wanna Know?,Arctic Monkeys,garage rock,2013,85,53,55,-8,22,41,272,19,3,82,pins/525/1.jpg
30,525,Do I Wanna Know?,Arctic Monkeys,garage rock,2013,85,53,55,-8,22,41,272,19,3,82,pins/525/2.jpg
30,525,Do I Wanna Know?,Arctic Monkeys,garage rock,2013,85,53,55,-8,22,41,272,19,3,82,pins/525/3.jpg
30,525,Do I Wanna Know?,Arctic Monkeys,garage rock,2013,85,53,55,-8,22,41,272,19,3,82,pins/525/4.jpg
30,525,Do I Wanna Know?,Arctic Monkeys,garage rock,2013,85,53,55,-8,22,41,272,19,3,82,pins/525/5.jpg
30,525,Do I Wanna Know?,Arctic Monkeys,garage rock,2013,85,53,55,-8,22,41,272,19,3,82,pins/525/6.jpg
30,525,Do I Wanna Know?,Arctic Monkeys,garage rock,2013,85,53,55,-8,22,41,272,19,3,82,pins/525/7.jpg
30,525,Do I Wanna Know?,Arctic Monkeys,garage rock,2013,85,53,55,-8,22,41,272,19,3,82,pins/525/3.jpg
30,525,Do I Wanna Know?,Arctic Monkeys,garage rock,2013,85,53,55,-8,22,41,272,19,3,82,pins/525/9.jpg
30,525,Do I Wanna Know?,Arctic Monkeys,garage rock,2013,85,53,55,-8,22,41,272,19,3,82,pins/525/10.jpg
31,601,Shut Up and Dance,WALK THE MOON,indie pop,2014,128,87,58,-4,26,62,199,1,6,82,pins/601/0.jpg
31,601,Shut Up and Dance,WALK THE MOON,indie pop,2014,128,87,58,-4,26,62,199,1,6,82,pins/601/1.jpg
31,601,Shut Up and Dance,WALK THE MOON,indie pop,2014,128,87,58,-4,26,62,199,1,6,82,pins/601/2.jpg
31,601,Shut Up and Dance,WALK THE MOON,indie pop,2014,128,87,58,-4,26,62,199,1,6,82,pins/601/3.jpg
31,601,Shut Up and Dance,WALK THE MOON,indie pop,2014,128,87,58,-4,26,62,199,1,6,82,pins/601/4.jpg
31,601,Shut Up and Dance,WALK THE MOON,indie pop,2014,128,87,58,-4,26,62,199,1,6,82,pins/601/5.jpg
31,601,Shut Up and Dance,WALK THE MOON,indie pop,2014,128,87,58,-4,26,62,199,1,6,82,pins/601/6.jpg
31,601,Shut Up and Dance,WALK THE MOON,indie pop,2014,128,87,58,-4,26,62,199,1,6,82,pins/601/7.jpg
31,601,Shut Up and Dance,WALK THE MOON,indie pop,2014,128,87,58,-4,26,62,199,1,6,82,pins/601/8.jpg
31,601,Shut Up and Dance,WALK THE MOON,indie pop,2014,128,87,58,-4,26,62,199,1,6,82,pins/601/9.jpg
32,613,Uptown Funk,Mark Ronson,dance pop,2015,115,61,86,-7,3,93,270,1,8,82,pins/613/0.jpg
32,613,Uptown Funk,Mark Ronson,dance pop,2015,115,61,86,-7,3,93,270,1,8,82,pins/613/1.jpg
32,613,Uptown Funk,Mark Ronson,dance pop,2015,115,61,86,-7,3,93,270,1,8,82,pins/613/2.jpg
32,613,Uptown Funk,Mark Ronson,dance pop,2015,115,61,86,-7,3,93,270,1,8,82,pins/613/3.jpg
32,613,Uptown Funk,Mark Ronson,dance pop,2015,115,61,86,-7,3,93,270,1,8,82,pins/613/4.jpg
32,613,Uptown Funk,Mark Ronson,dance pop,2015,115,61,86,-7,3,93,270,1,8,82,pins/613/5.jpg
32,613,Uptown Funk,Mark Ronson,dance pop,2015,115,61,86,-7,3,93,270,1,8,82,pins/613/6.jpg
32,613,Uptown Funk,Mark Ronson,dance pop,2015,115,61,86,-7,3,93,270,1,8,82,pins/613/7.jpg
32,613,Uptown Funk,Mark Ronson,dance pop,2015,115,61,86,-7,3,93,270,1,8,82,pins/613/8.jpg
32,613,Uptown Funk,Mark Ronson,dance pop,2015,115,61,86,-7,3,93,270,1,8,82,pins/613/9.jpg
32,613,Uptown Funk,Mark Ronson,dance pop,2015,115,61,86,-7,3,93,270,1,8,82,pins/613/10.jpg
33,697,Whatever It Takes,Imagine Dragons,modern rock,2017,135,66,67,-5,12,56,201,4,3,82,pins/697/0.jpg
33,697,Whatever It Takes,Imagine Dragons,modern rock,2017,135,66,67,-5,12,56,201,4,3,82,pins/697/1.jpg
33,697,Whatever It Takes,Imagine Dragons,modern rock,2017,135,66,67,-5,12,56,201,4,3,82,pins/697/2.jpg
33,697,Whatever It Takes,Imagine Dragons,modern rock,2017,135,66,67,-5,12,56,201,4,3,82,pins/697/3.jpg
33,697,Whatever It Takes,Imagine Dragons,modern rock,2017,135,66,67,-5,12,56,201,4,3,82,pins/697/4.jpg
33,697,Whatever It Takes,Imagine Dragons,modern rock,2017,135,66,67,-5,12,56,201,4,3,82,pins/697/5.jpg
33,697,Whatever It Takes,Imagine Dragons,modern rock,2017,135,66,67,-5,12,56,201,4,3,82,pins/697/6.jpg
33,697,Whatever It Takes,Imagine Dragons,modern rock,2017,135,66,67,-5,12,56,201,4,3,82,pins/697/7.jpg
33,697,Whatever It Takes,Imagine Dragons,modern rock,2017,135,66,67,-5,12,56,201,4,3,82,pins/697/8.jpg
33,697,Whatever It Takes,Imagine Dragons,modern rock,2017,135,66,67,-5,12,56,201,4,3,82,pins/697/9.jpg
33,697,Whatever It Takes,Imagine Dragons,modern rock,2017,135,66,67,-5,12,56,201,4,3,82,pins/697/10.jpg
34,731,September,"Earth, Wind & Fire",disco,2018,126,83,69,-7,25,98,215,17,3,82,pins/731/0.jpg
34,731,September,"Earth, Wind & Fire",disco,2018,126,83,69,-7,25,98,215,17,3,82,pins/731/1.jpg
34,731,September,"Earth, Wind & Fire",disco,2018,126,83,69,-7,25,98,215,17,3,82,pins/731/2.jpg
34,731,September,"Earth, Wind & Fire",disco,2018,126,83,69,-7,25,98,215,17,3,82,pins/731/3.jpg
34,731,September,"Earth, Wind & Fire",disco,2018,126,83,69,-7,25,98,215,17,3,82,pins/731/4.jpg
34,731,September,"Earth, Wind & Fire",disco,2018,126,83,69,-7,25,98,215,17,3,82,pins/731/5.jpg
34,731,September,"Earth, Wind & Fire",disco,2018,126,83,69,-7,25,98,215,17,3,82,pins/731/6.jpg
34,731,September,"Earth, Wind & Fire",disco,2018,126,83,69,-7,25,98,215,17,3,82,pins/731/7.jpg
34,731,September,"Earth, Wind & Fire",disco,2018,126,83,69,-7,25,98,215,17,3,82,pins/731/8.jpg
34,731,September,"Earth, Wind & Fire",disco,2018,126,83,69,-7,25,98,215,17,3,82,pins/731/9.jpg
34,731,September,"Earth, Wind & Fire",disco,2018,126,83,69,-7,25,98,215,17,3,82,pins/731/10.jpg
35,748,Shotgun,George Ezra,folk-pop,2018,116,74,67,-5,24,75,201,29,5,82,pins/748/0.jpg
35,748,Shotgun,George Ezra,folk-pop,2018,116,74,67,-5,24,75,201,29,5,82,pins/748/1.jpg
35,748,Shotgun,George Ezra,folk-pop,2018,116,74,67,-5,24,75,201,29,5,82,pins/748/2.jpg
35,748,Shotgun,George Ezra,folk-pop,2018,116,74,67,-5,24,75,201,29,5,82,pins/748/3.jpg
35,748,Shotgun,George Ezra,folk-pop,2018,116,74,67,-5,24,75,201,29,5,82,pins/748/4.jpg
35,748,Shotgun,George Ezra,folk-pop,2018,116,74,67,-5,24,75,201,29,5,82,pins/748/5.jpg
35,748,Shotgun,George Ezra,folk-pop,2018,116,74,67,-5,24,75,201,29,5,82,pins/748/6.jpg
35,748,Shotgun,George Ezra,folk-pop,2018,116,74,67,-5,24,75,201,29,5,82,pins/748/7.jpg
35,748,Shotgun,George Ezra,folk-pop,2018,116,74,67,-5,24,75,201,29,5,82,pins/748/8.jpg
35,748,Shotgun,George Ezra,folk-pop,2018,116,74,67,-5,24,75,201,29,5,82,pins/748/9.jpg
35,748,Shotgun,George Ezra,folk-pop,2018,116,74,67,-5,24,75,201,29,5,82,pins/748/10.jpg
36,778,In My Blood,Shawn Mendes,canadian pop,2018,140,71,62,-7,13,49,211,6,7,82,pins/778/0.jpg
36,778,In My Blood,Shawn Mendes,canadian pop,2018,140,71,62,-7,13,49,211,6,7,82,pins/778/1.jpg
36,778,In My Blood,Shawn Mendes,canadian pop,2018,140,71,62,-7,13,49,211,6,7,82,pins/778/2.jpg
36,778,In My Blood,Shawn Mendes,canadian pop,2018,140,71,62,-7,13,49,211,6,7,82,pins/778/3.jpg
36,778,In My Blood,Shawn Mendes,canadian pop,2018,140,71,62,-7,13,49,211,6,7,82,pins/778/4.jpg
36,778,In My Blood,Shawn Mendes,canadian pop,2018,140,71,62,-7,13,49,211,6,7,82,pins/778/5.jpg
36,778,In My Blood,Shawn Mendes,canadian pop,2018,140,71,62,-7,13,49,211,6,7,82,pins/778/6.jpg
36,778,In My Blood,Shawn Mendes,canadian pop,2018,140,71,62,-7,13,49,211,6,7,82,pins/778/7.jpg
36,778,In My Blood,Shawn Mendes,canadian pop,2018,140,71,62,-7,13,49,211,6,7,82,pins/778/8.jpg
36,778,In My Blood,Shawn Mendes,canadian pop,2018,140,71,62,-7,13,49,211,6,7,82,pins/778/9.jpg
36,778,In My Blood,Shawn Mendes,canadian pop,2018,140,71,62,-7,13,49,211,6,7,82,pins/778/10.jpg
37,487,Just Give Me a Reason (feat. Nate Ruess),P!nk,dance pop,2012,95,55,78,-7,13,44,243,35,5,81,pins/487/0.jpg
37,487,Just Give Me a Reason (feat. Nate Ruess),P!nk,dance pop,2012,95,55,78,-7,13,44,243,35,5,81,pins/487/1.jpg
37,487,Just Give Me a Reason (feat. Nate Ruess),P!nk,dance pop,2012,95,55,78,-7,13,44,243,35,5,81,pins/487/2.jpg
37,487,Just Give Me a Reason (feat. Nate Ruess),P!nk,dance pop,2012,95,55,78,-7,13,44,243,35,5,81,pins/487/3.jpg
37,487,Just Give Me a Reason (feat. Nate Ruess),P!nk,dance pop,2012,95,55,78,-7,13,44,243,35,5,81,pins/487/4.jpg
37,487,Just Give Me a Reason (feat. Nate Ruess),P!nk,dance pop,2012,95,55,78,-7,13,44,243,35,5,81,pins/487/5.jpg
37,487,Just Give Me a Reason (feat. Nate Ruess),P!nk,dance pop,2012,95,55,78,-7,13,44,243,35,5,81,pins/487/6.jpg
37,487,Just Give Me a Reason (feat. Nate Ruess),P!nk,dance pop,2012,95,55,78,-7,13,44,243,35,5,81,pins/487/7.jpg
37,487,Just Give Me a Reason (feat. Nate Ruess),P!nk,dance pop,2012,95,55,78,-7,13,44,243,35,5,81,pins/487/8.jpg
37,487,Just Give Me a Reason (feat. Nate Ruess),P!nk,dance pop,2012,95,55,78,-7,13,44,243,35,5,81,pins/487/9.jpg
37,487,Just Give Me a Reason (feat. Nate Ruess),P!nk,dance pop,2012,95,55,78,-7,13,44,243,35,5,81,pins/487/10.jpg
38,676,Heathens,Twenty One Pilots,modern rock,2016,90,40,73,-9,11,55,196,8,3,81,pins/676/0.jpg
38,676,Heathens,Twenty One Pilots,modern rock,2016,90,40,73,-9,11,55,196,8,3,81,pins/676/1.jpg
38,676,Heathens,Twenty One Pilots,modern rock,2016,90,40,73,-9,11,55,196,8,3,81,pins/676/2.jpg
38,676,Heathens,Twenty One Pilots,modern rock,2016,90,40,73,-9,11,55,196,8,3,81,pins/676/3.jpg
38,676,Heathens,Twenty One Pilots,modern rock,2016,90,40,73,-9,11,55,196,8,3,81,pins/676/4.jpg
38,676,Heathens,Twenty One Pilots,modern rock,2016,90,40,73,-9,11,55,196,8,3,81,pins/676/5.jpg
38,676,Heathens,Twenty One Pilots,modern rock,2016,90,40,73,-9,11,55,196,8,3,81,pins/676/6.jpg
38,676,Heathens,Twenty One Pilots,modern rock,2016,90,40,73,-9,11,55,196,8,3,81,pins/676/7.jpg
38,676,Heathens,Twenty One Pilots,modern rock,2016,90,40,73,-9,11,55,196,8,3,81,pins/676/8.jpg
38,676,Heathens,Twenty One Pilots,modern rock,2016,90,40,73,-9,11,55,196,8,3,81,pins/676/9.jpg
38,676,Heathens,Twenty One Pilots,modern rock,2016,90,40,73,-9,11,55,196,8,3,81,pins/676/10.jpg
39,749,New Light,John Mayer,neo mellow,2018,124,69,83,-8,8,85,216,33,3,81,pins/749/0.jpg
39,749,New Light,John Mayer,neo mellow,2018,124,69,83,-8,8,85,216,33,3,81,pins/749/1.jpg
39,749,New Light,John Mayer,neo mellow,2018,124,69,83,-8,8,85,216,33,3,81,pins/749/2.jpg
39,749,New Light,John Mayer,neo mellow,2018,124,69,83,-8,8,85,216,33,3,81,pins/749/3.jpg
39,749,New Light,John Mayer,neo mellow,2018,124,69,83,-8,8,85,216,33,3,81,pins/749/4.jpg
39,749,New Light,John Mayer,neo mellow,2018,124,69,83,-8,8,85,216,33,3,81,pins/749/5.jpg
39,749,New Light,John Mayer,neo mellow,2018,124,69,83,-8,8,85,216,33,3,81,pins/749/6.jpg
39,749,New Light,John Mayer,neo mellow,2018,124,69,83,-8,8,85,216,33,3,81,pins/749/7.jpg
39,749,New Light,John Mayer,neo mellow,2018,124,69,83,-8,8,85,216,33,3,81,pins/749/8.jpg
39,749,New Light,John Mayer,neo mellow,2018,124,69,83,-8,8,85,216,33,3,81,pins/749/9.jpg
39,749,New Light,John Mayer,neo mellow,2018,124,69,83,-8,8,85,216,33,3,81,pins/749/10.jpg
40,760,Always Remember Us This Way,Lady Gaga,dance pop,2018,130,50,55,-6,76,30,210,30,4,81,pins/760/0.jpg
40,760,Always Remember Us This Way,Lady Gaga,dance pop,2018,130,50,55,-6,76,30,210,30,4,81,pins/760/1.jpg
40,760,Always Remember Us This Way,Lady Gaga,dance pop,2018,130,50,55,-6,76,30,210,30,4,81,pins/760/2.jpg
40,760,Always Remember Us This Way,Lady Gaga,dance pop,2018,130,50,55,-6,76,30,210,30,4,81,pins/760/3.jpg
40,760,Always Remember Us This Way,Lady Gaga,dance pop,2018,130,50,55,-6,76,30,210,30,4,81,pins/760/4.jpg
40,760,Always Remember Us This Way,Lady Gaga,dance pop,2018,130,50,55,-6,76,30,210,30,4,81,pins/760/5.jpg
40,760,Always Remember Us This Way,Lady Gaga,dance pop,2018,130,50,55,-6,76,30,210,30,4,81,pins/760/6.jpg
40,760,Always Remember Us This Way,Lady Gaga,dance pop,2018,130,50,55,-6,76,30,210,30,4,81,pins/760/7.jpg
40,760,Always Remember Us This Way,Lady Gaga,dance pop,2018,130,50,55,-6,76,30,210,30,4,81,pins/760/8.jpg
40,760,Always Remember Us This Way,Lady Gaga,dance pop,2018,130,50,55,-6,76,30,210,30,4,81,pins/760/9.jpg
40,760,Always Remember Us This Way,Lady Gaga,dance pop,2018,130,50,55,-6,76,30,210,30,4,81,pins/760/10.jpg
41,423,Just the Way You Are,Bruno Mars,dance pop,2010,109,84,64,-5,9,43,221,2,4,80,pins/423/0.jpg
41,423,Just the Way You Are,Bruno Mars,dance pop,2010,109,84,64,-5,9,43,221,2,4,80,pins/423/1.jpg
41,423,Just the Way You Are,Bruno Mars,dance pop,2010,109,84,64,-5,9,43,221,2,4,80,pins/423/2.jpg
41,423,Just the Way You Are,Bruno Mars,dance pop,2010,109,84,64,-5,9,43,221,2,4,80,pins/423/3.jpg
41,423,Just the Way You Are,Bruno Mars,dance pop,2010,109,84,64,-5,9,43,221,2,4,80,pins/423/4.jpg
41,423,Just the Way You Are,Bruno Mars,dance pop,2010,109,84,64,-5,9,43,221,2,4,80,pins/423/5.jpg
41,423,Just the Way You Are,Bruno Mars,dance pop,2010,109,84,64,-5,9,43,221,2,4,80,pins/423/6.jpg
41,423,Just the Way You Are,Bruno Mars,dance pop,2010,109,84,64,-5,9,43,221,2,4,80,pins/423/7.jpg
41,423,Just the Way You Are,Bruno Mars,dance pop,2010,109,84,64,-5,9,43,221,2,4,80,pins/423/8.jpg
41,423,Just the Way You Are,Bruno Mars,dance pop,2010,109,84,64,-5,9,43,221,2,4,80,pins/423/9.jpg
41,423,Just the Way You Are,Bruno Mars,dance pop,2010,109,84,64,-5,9,43,221,2,4,80,pins/423/10.jpg
42,549,Story of My Life,One Direction,boy band,2013,121,66,60,-6,12,29,245,23,5,80,pins/549/0.jpg
42,549,Story of My Life,One Direction,boy band,2013,121,66,60,-6,12,29,245,23,5,80,pins/549/1.jpg
42,549,Story of My Life,One Direction,boy band,2013,121,66,60,-6,12,29,245,23,5,80,pins/549/2.jpg
42,549,Story of My Life,One Direction,boy band,2013,121,66,60,-6,12,29,245,23,5,80,pins/549/3.jpg
42,549,Story of My Life,One Direction,boy band,2013,121,66,60,-6,12,29,245,23,5,80,pins/549/4.jpg
42,549,Story of My Life,One Direction,boy band,2013,121,66,60,-6,12,29,245,23,5,80,pins/549/5.jpg
42,549,Story of My Life,One Direction,boy band,2013,121,66,60,-6,12,29,245,23,5,80,pins/549/6.jpg
42,549,Story of My Life,One Direction,boy band,2013,121,66,60,-6,12,29,245,23,5,80,pins/549/7.jpg
42,549,Story of My Life,One Direction,boy band,2013,121,66,60,-6,12,29,245,23,5,80,pins/549/8.jpg
42,549,Story of My Life,One Direction,boy band,2013,121,66,60,-6,12,29,245,23,5,80,pins/549/9.jpg
42,549,Story of My Life,One Direction,boy band,2013,121,66,60,-6,12,29,245,23,5,80,pins/549/10.jpg
43,573,"Happy - From ""Despicable Me 2""",Pharrell Williams,dance pop,2014,160,82,65,-5,9,96,233,22,18,80,pins/573/0.jpg
43,573,"Happy - From ""Despicable Me 2""",Pharrell Williams,dance pop,2014,160,82,65,-5,9,96,233,22,18,80,pins/573/1.jpg
43,573,"Happy - From ""Despicable Me 2""",Pharrell Williams,dance pop,2014,160,82,65,-5,9,96,233,22,18,80,pins/573/2.jpg
43,573,"Happy - From ""Despicable Me 2""",Pharrell Williams,dance pop,2014,160,82,65,-5,9,96,233,22,18,80,pins/573/3.jpg
43,573,"Happy - From ""Despicable Me 2""",Pharrell Williams,dance pop,2014,160,82,65,-5,9,96,233,22,18,80,pins/573/4.jpg
43,573,"Happy - From ""Despicable Me 2""",Pharrell Williams,dance pop,2014,160,82,65,-5,9,96,233,22,18,80,pins/573/5.jpg
